step,entropy
3219,2.24695022
3220,0.20640952
3221,1.31620450
3222,2.15753595
3223,0.63467865
3224,1.46686930
3225,0.39983810
3226,0.62959159
3227,0.26986508
3228,1.48456732
3229,0.45014437
3230,1.46420904
3231,0.91708767
3232,1.05862407
3233,0.24032353
3234,2.10569073
3235,0.11063210
3236,1.64540206
3237,0.12339106
3238,2.15973203
3239,1.62449184
3240,1.11961378
3241,1.77990866
3242,1.21495490
3243,1.11053145
3244,1.57293940
3245,2.28639961
3246,1.91170958
3247,1.82868656
3248,0.53392627
3249,1.30123599
3250,0.85764228
3251,2.40372669
3252,2.14233701
3253,1.99793574
3254,1.00077448
3255,1.86380826
3256,1.92219780
3257,2.07670322
3258,1.27271435
3259,1.76331306
3260,1.95711625
3261,0.62111443
3262,1.02620726
3263,0.24834118
3264,1.12166067
3265,0.54519366
3266,2.26321417
3267,0.19806285
3268,1.77422962
3269,2.28418338
3270,1.53134218
3271,0.16375918
3272,0.70237654
3273,0.78054600
3274,0.08633875
3275,0.73825917
3276,1.51583538
3277,1.71970841
3278,1.61238975
3279,1.50734619
3280,1.52268243
3281,2.33563762
3282,2.33247532
3283,0.24865407
3284,2.16875447
3285,2.15990107
3286,1.58494724
3287,1.17146541
3288,1.11468787
3289,0.07223942
3290,2.20277224
3291,1.09803457
3292,1.77627419
3293,1.56297493
3294,0.91750132
3295,0.33601801
3296,0.77026053
3297,1.33775643
3298,0.68547970
3299,0.67542898
3300,1.95656386
3301,0.84491555
3302,0.15379187
3303,0.30883077
3304,0.47049031
3305,0.52391555
3306,2.35742060
3307,1.14735492
3308,2.14924785
3309,0.01156466
3310,0.94921913
3311,1.41282568
3312,1.35696013
3313,1.09014225
3314,1.09994820
3315,1.97859814
3316,2.24109324
3317,0.86962816
3318,0.40996269
3319,1.70992241
3320,0.18200017
3321,0.58443067
3322,0.97995673
3323,2.34051128
3324,1.10375994
3325,0.85195549
3326,1.82788424
3327,0.14560348
3328,0.62625161
3329,0.26981231
3330,2.26279087
3331,2.01205989
3332,1.12544053
3333,0.91858546
3334,1.35002514
3335,1.20448960
3336,2.13493742
3337,1.81751219
3338,1.52665501
3339,0.36035690
3340,1.43512139
3341,1.98456172
3342,1.40359673
3343,0.48839519
3344,0.64949056
3345,1.22719337
3346,0.50478334
3347,0.22849882
3348,1.57897052
3349,0.66646345
3350,2.38449743
3351,1.24815592
3352,0.90633234
3353,0.01718168
3354,0.82394016
3355,1.73435586
3356,1.27619830
3357,2.09777781
3358,0.65131024
3359,0.58720226
3360,2.09630881
3361,1.54483157
3362,0.81922463
3363,1.45502010
3364,2.01287283
3365,0.79237973
3366,0.34776998
3367,0.60113650
3368,1.84830191
3369,0.26873140
3370,2.28838213
3371,1.56143135
3372,1.15726122
3373,0.69841799
3374,1.86884052
3375,1.67272881
3376,1.65813062
3377,2.30918296
3378,0.23801445
3379,2.10862549
3380,1.79379383
3381,0.72465300
3382,1.60062831
3383,0.64483513
3384,0.02285805
3385,1.01035164
3386,0.44500590
3387,2.17032143
3388,1.82785520
3389,1.49067795
3390,2.32362501
3391,1.58225191
3392,2.17036313
3393,0.13850282
3394,0.97758642
3395,0.05464291
3396,0.22024505
3397,1.91109531
3398,0.64590219
3399,0.28062280
3400,1.97103484
3401,0.97278740
3402,0.05152676
3403,1.30484994
3404,2.26287840
3405,0.59748837
3406,0.32125420
3407,0.26240729
3408,1.47398106
3409,0.64789517
3410,1.41824543
3411,1.56082001
3412,0.47186912
3413,1.56346672
3414,1.04235931
3415,1.97006704
3416,1.84895770
3417,1.74132302
3418,1.53199143
3419,1.83864008
3420,0.17677761
3421,1.85788840
3422,1.14552956
3423,2.14277212
3424,1.81052116
3425,1.73807291
3426,0.89767893
3427,2.02352408
3428,0.08380814
3429,0.69738981
3430,1.68068713
3431,0.28711606
3432,2.10228502
3433,1.60192769
3434,0.30567123
3435,1.79892153
3436,2.16271225
3437,2.23284669
3438,1.04940797
3439,1.40979526
3440,0.78678365
3441,2.15842670
3442,1.87096657
3443,2.11155202
3444,0.30831738
3445,1.62995391
3446,1.24280703
3447,0.73424821
3448,1.81194482
3449,0.73716232
3450,0.92488585
3451,1.76834768
3452,0.58271376
3453,2.14617099
3454,1.43630237
3455,1.05008669
3456,0.27307421
3457,0.45080799
3458,1.68181781
3459,1.01092092
3460,0.57519655
3461,0.44570806
3462,0.41895236
3463,0.75893934
3464,0.89343320
3465,1.16369838
3466,0.41241333
3467,2.05184040
3468,0.07733782
3469,0.55748150
3470,1.53567783
3471,1.44025702
3472,0.18483613
3473,2.40909433
3474,1.02978244
3475,1.98391832
3476,2.33822964
3477,0.93110492
3478,0.79683439
3479,0.30253217
3480,0.28017467
3481,2.06557761
3482,1.34975829
3483,0.91174012
3484,1.80244620
3485,0.04333805
3486,0.88998355
3487,1.98630085
3488,0.58124026
3489,1.44200626
3490,1.93296887
3491,0.54261332
3492,1.00077416
3493,0.41218047
3494,2.17962650
3495,2.00563781
3496,1.92123444
3497,0.40511097
3498,0.00313370
3499,0.55763196
3500,1.10427968
3501,2.36692706
3502,0.46474727
3503,0.31554625
3504,1.65413427
3505,0.69247313
3506,2.15031309
3507,2.16732036
3508,0.60325846
3509,1.02316694
3510,0.55032032
3511,2.06729125
3512,1.56800080
3513,2.26693955
3514,0.08607806
3515,2.01082649
3516,0.59164359
3517,2.28302430
3518,0.27500049
3519,1.77186721
3520,1.93427002
3521,1.09410373
3522,1.32713782
3523,1.69609407
3524,0.19552621
3525,1.96667396
3526,1.80408314
3527,0.69644316
3528,2.01026378
3529,2.10078144
3530,0.99785354
3531,1.30422925
3532,0.27336662
3533,0.70013233
3534,1.58725156
3535,1.29814351
3536,0.96728892
3537,0.35577004
3538,2.39403860
3539,0.94222493
3540,0.97615548
3541,0.73458991
3542,0.46362463
3543,0.56727208
3544,0.23180181
3545,0.92194187
3546,1.22582781
3547,1.57115824
3548,0.71292751
3549,2.03473748
3550,1.17273355
3551,2.24803930
3552,1.21243027
3553,1.13627316
3554,2.15036693
3555,1.38973170
3556,1.62449743
3557,1.24469538
3558,1.36460360
3559,1.42072358
3560,1.11908045
3561,2.18475657
3562,1.22325383
3563,0.83069801
3564,0.71275681
3565,0.91638386
3566,1.90242914
3567,1.40747563
3568,0.06876932
3569,2.29853448
3570,1.01238106
3571,1.86776950
3572,0.25590660
3573,2.43774809
3574,0.40353923
3575,2.26856617
3576,2.27750102
3577,0.67683502
3578,0.42702002
3579,1.07082598
3580,0.10540938
3581,0.58698032
3582,0.86066214
3583,1.28952443
3584,0.32430552
3585,2.02001420
3586,0.29187331
3587,0.81222351
3588,1.71369396
3589,0.39061747
3590,1.53415014
3591,1.63309653
3592,2.08753641
3593,1.36754188
3594,0.66169561
3595,1.97264508
3596,1.72522121
3597,1.56573189
3598,0.53560488
3599,0.11918417
3600,0.23602714
3601,2.35123215
3602,2.43914920
3603,2.39084659
3604,0.91006456
3605,0.98691135
3606,2.35845099
3607,0.17357344
3608,1.59910996
3609,1.13740242
3610,0.89775753
3611,1.20949268
3612,2.20509411
3613,2.05290780
3614,1.47163746
3615,0.91169246
3616,0.48872403
3617,0.72777328
3618,2.18716706
3619,1.87898175
3620,2.04085660
3621,2.13748623
3622,0.34266699
3623,2.06305555
3624,2.34443163
3625,1.36960222
3626,1.06053897
3627,0.56566668
3628,0.51530763
3629,0.04136125
3630,0.42593056
3631,1.04764842
3632,1.64035544
3633,1.69601565
3634,2.41502370
3635,2.45733067
3636,0.33668308
3637,1.12702948
3638,1.35370705
3639,0.06262758
3640,1.16209774
3641,1.88174308
3642,0.26976157
3643,1.87066213
3644,2.29389919
3645,0.44893561
3646,1.76015988
3647,2.11427310
3648,1.47668835
3649,2.26470462
3650,0.97518692
3651,0.59266988
3652,1.87301186
3653,0.58651932
3654,2.33298581
3655,0.46188416
3656,1.44042092
3657,2.12437938
3658,0.88737401
3659,0.50624570
3660,1.43716226
3661,0.54151516
3662,1.49824145
3663,1.85950089
3664,0.67109841
3665,0.18160393
3666,2.21128552
3667,0.33340314
3668,1.74135387
3669,1.29847433
3670,0.79259203
3671,0.30814441
3672,1.41750280
3673,0.84287762
3674,1.37996702
3675,2.18489912
3676,1.67928276
3677,1.85359405
3678,0.94768136
3679,1.05408016
3680,1.76294007
3681,0.97041984
3682,2.39689299
3683,1.91870671
3684,1.76940617
3685,2.41236358
3686,0.60134289
3687,2.16944172
3688,2.24002314
3689,0.60530240
3690,2.03093237
3691,0.57981561
3692,1.51996138
3693,1.95312258
3694,0.32867462
3695,1.14170639
3696,0.26026278
3697,1.32663496
3698,0.96976616
3699,0.48959815
3700,0.33161746
3701,0.88187474
3702,0.33078569
3703,1.56488842
3704,0.44691210
3705,0.43662618
3706,1.35526629
3707,0.23782839
3708,0.84117092
3709,0.90682639
3710,2.13846917
3711,0.78637853
3712,0.64096443
3713,0.50519092
3714,0.04371699
3715,2.38417533
3716,1.59333375
3717,0.15532689
3718,2.32432912
3719,1.51861327
3720,0.18245540
3721,0.36465683
3722,0.05165990
3723,1.35754939
3724,1.38461936
3725,2.02850603
3726,0.80642465
3727,2.20438311
3728,0.63616461
3729,0.77160580
3730,0.64696845
3731,1.80055162
3732,0.60999624
3733,1.63500065
3734,1.50777439
3735,2.03547071
3736,0.03485719
3737,2.26373546
3738,1.43289107
3739,0.93617770
3740,0.40441084
3741,1.16552693
3742,0.34379512
3743,1.22814298
3744,0.08665901
3745,0.09605645
3746,0.00906779
3747,1.40671256
3748,0.20993497
3749,0.15500674
3750,1.79360096
3751,0.28013918
3752,1.60730058
3753,0.62731349
3754,0.30347862
3755,1.48481174
3756,1.28226939
3757,0.40965621
3758,1.81965722
3759,0.64638540
3760,1.57322611
3761,2.37057667
3762,0.17100296
3763,1.95341149
3764,1.28185761
3765,0.59035386
3766,1.38448597
3767,1.55247553
3768,1.51471443
3769,2.38699715
3770,1.55575666
3771,2.03450934
3772,1.69670860
3773,1.47717940
3774,0.11445405
3775,0.56287783
3776,1.69091054
3777,0.29171712
3778,2.32572667
3779,0.55204930
3780,2.42756649
3781,1.51087848
3782,1.92944692
3783,1.86657028
3784,0.05863217
3785,0.55178774
3786,1.92514523
3787,1.59448031
3788,2.10714526
3789,0.34600387
3790,0.92193909
3791,2.31866203
3792,0.94723794
3793,0.60103649
3794,1.23567416
3795,0.71125678
3796,2.22933182
3797,1.95865489
3798,1.34900863
3799,0.66442800
3800,1.58551411
3801,1.62681152
3802,0.10834214
3803,1.77906718
3804,1.99657211
3805,0.29285955
3806,1.30994979
3807,1.55268262
3808,1.99069503
3809,1.00711085
3810,0.05660709
3811,2.16383198
3812,0.82687599
3813,1.94780614
3814,0.23145421
3815,1.97075354
3816,0.27197201
3817,1.73027688
3818,0.18636547
3819,1.70757895
3820,1.28552469
3821,1.93287644
3822,1.66251914
3823,1.51847229
3824,1.08455582
3825,1.61691608
3826,0.90649764
3827,2.30062563
3828,2.04052216
3829,0.56437564
3830,0.44036163
3831,0.20631334
3832,2.14501627
3833,0.20781426
3834,1.40678359
3835,1.80564591
3836,0.80171753
3837,0.13093590
3838,1.14609002
3839,0.15118041
3840,0.25764827
3841,1.90636338
3842,1.32638056
3843,0.21510784
3844,0.08603508
3845,0.97295565
3846,0.38740585
3847,2.21482527
3848,1.69843518
3849,0.93028646
3850,2.10132922
3851,1.77198293
3852,0.49988715
3853,0.71992904
3854,2.16242864
3855,1.94627858
3856,0.68045267
3857,0.93922400
3858,0.22083504
3859,1.73210167
3860,0.42374321
3861,1.30974041
3862,0.43370098
3863,0.26072717
3864,0.23718413
3865,0.24149091
3866,2.36988975
3867,1.39831591
3868,0.29044466
3869,1.31994802
3870,2.19156248
3871,1.90092829
3872,0.06624102
3873,1.12377099
3874,0.72097787
3875,1.93414697
3876,1.25835465
3877,2.07859074
3878,1.55054577
3879,1.98554228
3880,2.12468888
3881,2.09606582
3882,2.40169488
3883,0.96865429
3884,1.37127451
3885,1.97365997
3886,1.52846984
3887,1.08899817
3888,2.17472808
3889,1.84356671
3890,1.06200701
3891,2.00263390
3892,0.24614696
3893,0.26811363
3894,0.38957802
3895,2.04646774
3896,0.96118791
3897,0.23131309
3898,0.94737505
3899,2.01969426
3900,2.03693934
3901,0.61054391
3902,2.07558357
3903,1.26747564
3904,0.95188242
3905,1.73379767
3906,1.34514002
3907,0.97116400
3908,0.06841369
3909,0.57382665
3910,2.25571779
3911,1.90779187
3912,2.37277932
3913,1.32436508
3914,0.20350818
3915,2.23216332
3916,1.69861770
3917,0.47814872
3918,0.76041151
3919,1.77401306
3920,1.65972940
3921,1.44235592
3922,2.39021933
3923,0.17331154
3924,0.59935968
3925,0.56203553
3926,0.77643739
3927,1.40960036
3928,1.06748154
3929,0.80023954
3930,0.87323611
3931,1.38688979
3932,1.07924148
3933,1.16580961
3934,1.34917428
3935,1.88610159
3936,0.48304356
3937,0.08723198
3938,0.50950397
3939,0.18070906
3940,1.90554993
3941,2.31322952
3942,2.11800355
3943,1.56501079
3944,0.58606431
3945,0.74012931
3946,1.82005141
3947,1.69580406
3948,0.24113026
3949,1.93279606
3950,0.56839091
3951,1.55581497
3952,2.40467075
3953,2.00022937
3954,2.04914148
3955,0.84191532
3956,2.43342524
3957,0.80183208
3958,2.23875568
3959,2.43436925
3960,0.41167675
3961,1.95658703
3962,1.26197909
3963,1.98969799
3964,2.12046409
3965,1.50391137
3966,1.22718780
3967,1.22429486
3968,1.57919037
3969,0.84185837
3970,2.28360607
3971,0.88143372
3972,0.98814554
3973,0.14678291
3974,1.37835869
3975,1.47860038
3976,2.04106943
3977,1.15517255
3978,1.46802454
3979,2.35143778
3980,1.29030653
3981,1.76165463
3982,1.36055175
3983,1.36385740
3984,0.39403642
3985,1.85461215
3986,1.73082172
3987,1.37925856
3988,0.28189842
3989,0.51868073
3990,0.56144759
3991,2.01650273
3992,0.24863456
3993,0.74648791
3994,0.99450692
3995,0.86341672
3996,1.55305989
3997,0.44708150
3998,0.51907951
3999,1.87291237
4000,0.55006497
4001,1.99167459
4002,1.83339195
4003,1.65429825
4004,1.60069140
4005,1.08553043
4006,1.15766859
4007,1.01265976
4008,2.32310648
4009,1.68069653
4010,0.32686566
4011,0.07396073
4012,1.30661476
4013,0.57787665
4014,0.37781998
4015,1.69600307
4016,1.84464408
4017,0.46445725
4018,1.56706144
4019,1.85505707
4020,1.81386502
4021,0.72584993
4022,0.56629843
4023,1.08692181
4024,1.11222365
4025,2.14895567
4026,0.88530136
4027,2.37491041
4028,1.28005721
4029,1.46686051
4030,1.43947007
4031,1.21979344
4032,0.64751580
4033,2.06758482
4034,1.53574803
4035,0.83431688
4036,0.20288321
4037,1.66227192
4038,1.53649182
4039,2.17676996
4040,0.71465713
4041,0.32150645
4042,1.43414762
4043,2.12528128
4044,2.38453332
4045,2.17469203
4046,1.99503517
4047,1.98594341
4048,1.08805821
4049,0.41169679
4050,0.16959950
4051,0.76280920
4052,0.70713744
4053,1.53945519
4054,0.67806592
4055,0.81490231
4056,0.64576068
4057,0.96847361
4058,1.61254343
4059,2.31418609
4060,0.41584847
4061,1.30943727
4062,0.99475249
4063,0.76714641
4064,1.25949223
4065,0.98799042
4066,2.24840797
4067,0.05935990
4068,1.35909781
4069,2.42392921
4070,0.69716271
4071,0.25650657
4072,0.24528614
4073,0.39029294
4074,2.25944979
4075,2.41475906
4076,1.58629385
4077,2.16705064
4078,0.57425832
4079,0.88918819
4080,1.84142204
4081,2.19918209
4082,1.39941247
4083,1.55988350
4084,1.64597510
4085,0.99374906
4086,0.63210123
4087,1.54080522
4088,1.58170538
4089,0.57863502
4090,1.06131345
4091,1.94814069
4092,0.45461872
4093,1.38597514
4094,2.42482041
4095,0.25353679
4096,0.08669129
4097,1.62119977
4098,0.45563848
4099,2.41818776
4100,1.52482749
4101,0.89791504
4102,2.20322681
4103,1.03261470
4104,0.47643519
4105,2.45859968
4106,0.90006776
4107,0.31936851
4108,2.41709949
4109,1.71087348
4110,1.41758031
4111,2.22712381
4112,0.53770584
4113,0.88104005
4114,1.95694326
4115,0.40960510
4116,0.61546774
4117,1.02258029
4118,1.59124348
4119,2.12954326
4120,0.07414414
4121,1.28707625
4122,0.45008154
4123,1.99473986
4124,1.40732016
4125,1.54086181
4126,1.42070544
4127,1.88081667
4128,1.30720324
4129,0.92148642
4130,2.39797757
4131,0.88257744
4132,2.27316347
4133,0.81460655
4134,0.19311866
4135,1.97779424
4136,0.82387108
4137,1.52334264
4138,2.23894023
4139,0.21279001
4140,0.04790629
4141,1.31190453
4142,0.83884455
4143,1.60886887
4144,2.33666256
4145,0.67827940
4146,0.52764296
4147,2.30057152
4148,1.39927516
4149,0.89745059
4150,0.07696931
4151,0.99852163
4152,2.07540535
4153,0.73744587
4154,0.08005507
4155,0.07324785
4156,0.10307146
4157,0.53930251
4158,0.53421646
4159,1.61835456
4160,1.04691688
4161,0.30857898
4162,0.39061552
4163,2.07129036
4164,1.85956313
4165,0.42042773
4166,0.55160313
4167,0.98016414
4168,1.54239291
4169,0.80914478
4170,1.91667574
4171,2.00407792
4172,0.81541558
4173,2.37909040
4174,1.56474380
4175,1.50504724
4176,0.88142190
4177,1.47778357
4178,0.62443824
4179,2.02864937
4180,1.20180957
4181,0.90223802
4182,1.44784563
4183,0.18619622
4184,1.75311170
4185,1.18514470
4186,0.53046855
4187,1.85677613
4188,0.33560850
4189,0.56378875
4190,1.35983474
4191,2.23036559
4192,0.30273698
4193,0.73027136
4194,0.89485985
4195,1.44139559
4196,2.33568709
4197,2.35981544
4198,0.82487293
4199,1.60140267
4200,1.46767617
4201,1.91128712
4202,0.58497008
4203,1.43534146
4204,0.46178020
4205,2.29957182
4206,0.25334196
4207,2.28985795
4208,0.14932853
4209,1.46042898
4210,1.32077829
4211,1.29189078
4212,0.45288367
4213,0.37006325
4214,1.06185849
4215,0.86847229
4216,0.86960001
4217,0.90468443
4218,0.46314049
4219,1.51878099
4220,1.31018194
4221,2.10883406
4222,2.17450419
4223,1.65227090
4224,0.82343491
4225,0.80289468
4226,1.97333094
4227,0.73188001
4228,2.19107992
4229,2.35439008
4230,2.17310729
4231,1.20997245
4232,1.07289328
4233,0.91383028
4234,0.74469234
4235,0.39191906
4236,1.63507367
4237,2.13574206
4238,1.92576231
4239,1.52827678
4240,1.99477929
4241,1.24648715
4242,0.75098482
4243,1.67436671
4244,0.10405503
4245,1.38373153
4246,1.95796682
4247,1.48715501
4248,0.32728193
4249,1.22388513
4250,1.49194807
4251,0.27534268
4252,1.81526132
4253,0.61605682
4254,2.12267264
4255,1.72491248
4256,1.52894041
4257,0.54418983
4258,1.68903181
4259,1.44152416
4260,2.36626228
4261,0.41088467
4262,1.31814607
4263,0.02791667
4264,1.75296965
4265,1.81431141
4266,0.83615852
4267,1.16518971
4268,1.65814501
4269,1.86052878
4270,1.39504607
4271,1.42425659
4272,1.94148151
4273,0.45023866
4274,1.94392626
4275,1.03573189
4276,1.36382107
4277,1.39244343
4278,1.56467292
4279,2.18658567
4280,2.23478241
4281,0.51859700
4282,1.66298085
4283,0.59061818
4284,1.55220110
4285,0.33926707
4286,1.13745088
4287,0.22163582
4288,0.59851539
4289,0.84220974
4290,0.69814320
4291,0.29886900
4292,1.11157737
4293,0.83096717
4294,0.05565836
4295,2.09190436
4296,0.24656305
4297,1.60768435
4298,1.79786531
4299,1.92407935
4300,2.33583006
4301,2.45349249
4302,1.76799834
4303,0.28971826
4304,2.16483942
4305,2.07644255
4306,1.74433873
4307,2.01984436
4308,2.41799783
4309,0.86628590
4310,1.07822354
4311,0.44076528
4312,0.69264465
4313,1.18408093
4314,0.26315264
4315,1.94494353
4316,2.45521592
4317,0.35693250
4318,0.48582494
4319,0.11105663
4320,0.64217214
4321,0.37571605
4322,0.13462783
4323,1.74119395
4324,0.72391360
4325,1.44705846
4326,0.23232925
4327,1.14949778
4328,1.53269344
4329,1.29758648
4330,1.75050646
4331,0.72613060
4332,1.84807202
4333,2.39916147
4334,0.56610671
4335,1.44639568
4336,1.52373439
4337,1.21421460
4338,2.14878857
4339,1.11900171
4340,0.34592624
4341,1.86226260
4342,1.14963745
4343,2.34840728
4344,0.39782272
4345,0.26551059
4346,0.00891735
4347,1.35168039
4348,0.16066107
4349,1.14408594
4350,0.78965906
4351,1.45677257
4352,1.50631806
4353,0.83130132
4354,1.08440835
4355,1.71865467
4356,1.48809646
4357,2.07181072
4358,1.77879630
4359,1.15746602
4360,0.15869386
4361,1.14632312
4362,1.17726628
4363,0.02148119
4364,0.75287049
4365,1.39385616
4366,1.04758542
4367,1.36263623
4368,0.72723986
4369,0.99483269
4370,0.27135697
4371,0.41940010
4372,1.48482205
4373,0.50123850
4374,2.01147373
4375,1.82294359
4376,1.90476603
4377,1.54762201
4378,0.50016134
4379,0.54826656
4380,1.97128253
4381,1.86596326
4382,0.15274935
4383,2.27823008
4384,1.37463784
4385,2.28681800
4386,1.23940929
4387,1.82253449
4388,0.58421460
4389,1.31307712
4390,1.54024034
4391,2.27099390
4392,0.08535203
4393,1.38330056
4394,1.66612167
4395,2.42385377
4396,2.16670155
4397,0.86614341
4398,0.07514930
4399,1.38579671
4400,2.15731230
4401,0.78541400
4402,2.32882094
4403,0.86264842
4404,1.36096740
4405,1.48206977
4406,1.60540735
4407,1.78716425
4408,0.44906624
4409,0.65953606
4410,2.35864131
4411,0.23269569
4412,1.97881081
4413,0.50391608
4414,0.58590044
4415,0.62330601
4416,1.77283372
4417,2.07737401
4418,2.30409499
4419,1.54693782
4420,0.21192662
4421,1.31513056
4422,0.72941484
4423,0.27353538
4424,0.41113421
4425,1.94474578
4426,2.28173614
4427,1.18127831
4428,0.25225488
4429,0.21592339
4430,1.81746801
4431,0.72864026
4432,0.99799371
4433,1.37410845
4434,1.36114303
4435,1.22903474
4436,0.39778766
4437,0.25285769
4438,0.65955920
4439,0.97522204
4440,2.42300291
4441,2.38370543
4442,1.24607167
4443,0.94839333
4444,2.40463069
4445,1.92223899
4446,1.43431876
4447,0.78508880
4448,2.36840984
4449,0.95632613
4450,1.14803917
4451,1.41789028
4452,1.98007377
4453,2.15751891
4454,0.16075879
4455,0.73475036
4456,0.10040845
4457,1.40527025
4458,1.08956013
4459,2.24750418
4460,1.27951041
4461,0.67930527
4462,0.41547243
4463,1.06424647
4464,1.79430297
4465,0.92109418
4466,1.04753138
4467,1.77938200
4468,1.04097585
4469,0.89166338
4470,1.95220690
4471,0.59373831
4472,0.94248065
4473,0.52952109
4474,0.57461288
4475,1.18461474
4476,1.45439216
4477,2.17218465
4478,0.08377968
4479,2.32536725
4480,1.93585014
4481,1.76761788
4482,1.22255429
4483,2.39475612
4484,1.38510544
4485,0.83510552
4486,1.34811655
4487,2.19608328
4488,2.09751544
4489,0.51555141
4490,1.01456816
4491,1.96153987
4492,2.29212349
4493,0.46549611
4494,1.44200744
4495,1.12605313
4496,1.23255349
4497,1.76474450
4498,0.20234834
4499,0.95441108
4500,2.03539153
4501,0.02570979
4502,0.66142120
4503,1.72095812
4504,1.85002121
4505,2.31513950
4506,0.50671895
4507,0.44098025
4508,1.30450964
4509,2.22063114
4510,0.35621378
4511,0.31070474
4512,2.42975776
4513,1.17366672
4514,0.26293166
4515,0.65390784
4516,2.01394406
4517,0.66283499
4518,0.49057211
4519,0.36334482
4520,0.66078698
4521,0.99862942
4522,1.34948688
4523,2.41669363
4524,2.07285691
4525,0.26184132
4526,0.47138731
4527,0.72591863
4528,1.58286973
4529,0.77415435
4530,1.02969217
4531,1.35198445
4532,1.02021938
4533,0.08566945
4534,0.52823551
4535,1.36682721
4536,0.75573025
4537,1.44147446
4538,0.17819968
4539,1.92872870
4540,0.78626844
4541,0.32686881
4542,0.14622319
4543,1.77844701
4544,2.19131129
4545,0.49313254
4546,0.95430973
4547,0.25703210
4548,0.43605668
4549,1.60907783
4550,1.34925515
4551,1.29861229
4552,0.90945793
4553,0.62117733
4554,0.56886594
4555,0.51928388
4556,0.13891224
4557,1.24890336
4558,0.15548358
4559,1.60863313
4560,0.57485493
4561,1.81614496
4562,0.57224553
4563,2.34841910
4564,1.47987295
4565,0.59924262
4566,2.04336319
4567,1.28048579
4568,1.07055133
4569,2.18985447
4570,0.79398185
4571,0.45709995
4572,0.68616798
4573,2.40907573
4574,0.15285815
4575,0.49766301
4576,0.08092566
4577,2.07993489
4578,2.23828520
4579,1.86719888
4580,2.26654562
4581,1.26139194
4582,0.34623755
4583,0.67039477
4584,0.45042219
4585,0.62184104
4586,1.11183185
4587,1.47820858
4588,2.17805569
4589,0.81616504
4590,2.05662783
4591,1.65962255
4592,2.20023571
4593,1.53417129
4594,1.20616946
4595,1.77964458
4596,0.26294346
4597,0.86599530
4598,1.55120606
4599,0.95723299
4600,0.50029157
4601,0.11100271
4602,1.03067457
4603,0.85441320
4604,0.52441231
4605,0.20712815
4606,0.56276505
4607,1.61072619
4608,1.95924000
4609,2.14693618
4610,2.45700965
4611,0.98284130
4612,1.33976677
4613,0.62275069
4614,1.33591961
4615,1.13549600
4616,1.47579883
4617,1.15647605
4618,1.73323415
4619,1.95765600
4620,0.80959927
4621,0.22577446
4622,0.63386679
4623,0.86768581
4624,2.41336780
4625,0.62575657
4626,1.56156114
4627,1.97211703
4628,2.40467314
4629,2.40523237
4630,0.10544204
4631,0.00142526
4632,1.10537670
4633,2.03771134
4634,0.93855271
4635,2.00094977
4636,0.11245201
4637,0.12446518
4638,0.86733061
4639,1.06800670
4640,2.27058164
4641,0.02293570
4642,1.90414446
4643,0.74486343
4644,0.53175239
4645,1.51654398
4646,1.84230798
4647,2.00226573
4648,0.58736462
4649,1.00367708
4650,2.08271892
4651,0.61073489
4652,1.59797939
4653,2.00093207
4654,0.14354710
4655,1.17487056
4656,0.12847290
4657,2.23781980
4658,2.19562244
4659,1.49931192
4660,0.19286879
4661,1.35865468
4662,0.83540053
4663,2.30773099
4664,0.03030211
4665,0.49585320
4666,0.61447817
4667,0.41220724
4668,0.50773534
4669,0.51088228
4670,0.93024856
4671,0.78814459
4672,1.79405515
4673,0.22906536
4674,1.01346946
4675,1.61580784
4676,1.27751357
4677,0.65224534
4678,0.45875963
4679,2.21005671
4680,1.22219988
4681,0.95800027
4682,2.19042713
4683,0.71229947
4684,1.16178343
4685,1.32539972
4686,1.13120102
4687,0.57296010
4688,2.19727193
4689,0.09397408
4690,1.34357716
4691,0.25894841
4692,2.27016877
4693,0.69521940
4694,0.77107889
4695,0.22840768
4696,1.14741128
4697,1.57636562
4698,1.82719804
4699,1.61807418
4700,1.12444739
4701,1.88119313
4702,2.20928712
4703,0.04722136
4704,0.82442280
4705,1.16574025
4706,0.71116593
4707,0.96689645
4708,1.01745505
4709,0.47263647
4710,1.90774831
4711,1.82598658
4712,1.85715365
4713,1.11547993
4714,1.03851808
4715,1.27783400
4716,1.77599772
4717,0.00192496
4718,1.27603855
4719,0.88114015
4720,0.09094864
4721,1.51857242
4722,1.36013934
4723,1.33532959
4724,2.40214915
4725,2.19628660
4726,1.63631764
4727,0.85770284
4728,1.16677003
4729,2.40735141
4730,0.85513445
4731,0.84905248
4732,0.36533324
4733,0.80911841
4734,1.17417768
4735,1.66326980
4736,0.62680213
4737,1.90626186
4738,0.62430547
4739,0.73126836
4740,2.33633907
4741,1.67588138
4742,2.04195874
4743,1.84196411
4744,0.98706855
4745,1.63133167
4746,1.60149525
4747,1.27078241
4748,0.15547493
4749,0.48243965
4750,1.87316163
4751,0.42515874
4752,1.97614783
4753,1.59214018
4754,1.05246956
4755,1.29564532
4756,0.85006712
4757,0.76755677
4758,1.51277630
4759,0.04674346
4760,2.15179157
4761,2.29689461
4762,0.56722428
4763,2.43142617
4764,0.34312145
4765,1.22523870
4766,1.07482939
4767,1.53913896
4768,1.49918832
4769,1.90953045
4770,0.60742972
4771,1.02186113
4772,0.02530031
