step,entropy
3219,0.00677711
3220,0.01454924
3221,0.00512201
3222,0.00373576
3223,0.51632210
3224,1.15051392
3225,0.00326949
3226,0.00134075
3227,0.00103485
3228,0.00156587
3229,0.00731036
3230,0.00062661
3231,0.00766792
3232,0.00652780
3233,0.00248058
3234,0.00645677
3235,0.00402437
3236,0.00393361
3237,0.00417567
3238,0.00308404
3239,0.00136880
3240,0.00133319
3241,0.00108367
3242,0.02970318
3243,0.00227789
3244,0.01601001
3245,0.00349380
3246,0.01201711
3247,0.02101011
3248,0.00164687
3249,0.00664579
3250,0.08415995
3251,0.29081905
3252,0.00311626
3253,0.00595798
3254,0.00684439
3255,0.00096222
3256,0.00032110
3257,0.00045646
3258,0.00051162
3259,0.00315638
3260,0.00924671
3261,0.01235024
3262,0.01527122
3263,0.00631865
3264,0.01059679
3265,0.01205345
3266,0.00370605
3267,0.00377025
3268,0.00238264
3269,0.01428383
3270,0.00348913
3271,0.00117651
3272,0.00686690
3273,0.01003453
3274,0.00196461
3275,0.00592873
3276,0.00167300
3277,0.00874547
3278,0.00082983
3279,0.00325425
3280,0.01004728
3281,0.00311215
3282,0.02801688
3283,0.00554375
3284,0.00494701
3285,0.00131173
3286,0.01508763
3287,0.00244807
3288,0.00773885
3289,0.00911426
3290,0.01210416
3291,0.00122356
3292,0.00031646
3293,0.00721300
3294,0.00202242
3295,0.00094133
3296,0.00385026
3297,0.00151331
3298,0.00312533
3299,0.00128254
3300,0.00361254
3301,0.00091901
3302,0.02265948
3303,0.00129864
3304,0.00136936
3305,0.00143829
3306,0.00614298
3307,0.01238311
3308,0.00331874
3309,0.00620174
3310,0.00410245
3311,0.00573215
3312,0.02157508
3313,0.00379157
3314,0.00133503
3315,0.01078901
3316,0.00690462
3317,0.01101847
3318,0.00673134
3319,0.00931355
3320,0.00141556
3321,0.00382255
3322,0.01205469
3323,0.00375474
3324,0.01338687
3325,0.00115898
3326,0.00196544
3327,0.00139933
3328,0.02796218
3329,0.02126329
3330,0.00395135
3331,0.01587703
3332,0.00121067
3333,0.00323013
3334,0.00101427
3335,0.01578971
3336,0.02097186
3337,0.00188468
3338,0.00348276
3339,0.00199713
3340,0.00412440
3341,0.00378717
3342,0.00260001
3343,0.87029972
3344,0.00066945
3345,0.01022335
3346,0.00597232
3347,0.00407911
3348,0.00277801
3349,0.00260273
3350,0.00104964
3351,0.01666391
3352,0.00294318
3353,0.00875226
3354,0.03213280
3355,0.00830009
3356,0.00710191
3357,0.00418691
3358,0.00042553
3359,0.00802255
3360,0.00127803
3361,0.00366681
3362,0.10657284
3363,0.01236741
3364,0.00939013
3365,0.01082843
3366,0.00112765
3367,0.00163988
3368,0.00385012
3369,0.01470290
3370,0.00106034
3371,0.00305012
3372,0.00353637
3373,0.00200105
3374,0.00306079
3375,0.00834117
3376,0.00173010
3377,0.00036255
3378,0.00024977
3379,0.00373211
3380,0.02207060
3381,0.00844948
3382,0.01055266
3383,0.00943325
3384,0.00668365
3385,0.00343273
3386,0.00669676
3387,0.01262780
3388,0.00135286
3389,0.02376665
3390,0.01359914
3391,0.00102056
3392,0.07250986
3393,0.00334942
3394,0.00386037
3395,0.00146710
3396,0.00010938
3397,0.00686747
3398,0.00303379
3399,0.01143130
3400,0.00637742
3401,0.00154038
3402,0.00692278
3403,0.01127256
3404,0.00386189
3405,0.72338147
3406,0.01818077
3407,0.00429057
3408,0.00143451
3409,0.01308941
3410,0.01253591
3411,0.00594461
3412,0.00362675
3413,0.00389507
3414,0.00115192
3415,0.00875163
3416,0.00335991
3417,0.01783639
3418,0.02104822
3419,0.00090462
3420,0.01933042
3421,0.01135419
3422,0.00720315
3423,0.00144468
3424,0.00243839
3425,0.16648942
3426,0.00404270
3427,0.00375416
3428,0.00156592
3429,0.00922890
3430,0.00156769
3431,0.00211558
3432,0.01362749
3433,0.00902324
3434,0.00187089
3435,0.00133163
3436,0.00857739
3437,0.00303441
3438,0.00190965
3439,0.00765727
3440,0.02307211
3441,0.00800652
3442,0.00150744
3443,0.00831683
3444,0.01595998
3445,0.00157643
3446,0.02135958
3447,0.00341813
3448,0.00129954
3449,0.00385333
3450,0.00470403
3451,0.00202919
3452,0.00587413
3453,0.00159001
3454,0.00367325
3455,0.00281395
3456,0.00371972
3457,0.02298269
3458,0.00701267
3459,0.00985359
3460,0.00557338
3461,0.00163681
3462,0.00025168
3463,0.03670999
3464,0.00914588
3465,0.02063323
3466,0.00223161
3467,0.02907970
3468,0.00990431
3469,0.00269202
3470,0.00772318
3471,0.40354477
3472,0.00420032
3473,0.00618154
3474,0.17253465
3475,0.00987626
3476,0.00841020
3477,0.00856206
3478,0.00308856
3479,0.00265377
3480,0.00046642
3481,0.00122587
3482,0.01512548
3483,0.00340943
3484,0.00623523
3485,0.00226190
3486,0.00107476
3487,0.01490728
3488,0.11210222
3489,0.00987515
3490,0.00177473
3491,0.02368740
3492,0.00394456
3493,0.00104970
3494,0.00167836
3495,0.00332058
3496,0.00030993
3497,0.00380057
3498,0.01273476
3499,0.00391253
3500,0.00785216
3501,0.00321298
3502,0.00390995
3503,0.00970339
3504,0.00716927
3505,0.01935113
3506,0.08875313
3507,0.00016147
3508,0.01645652
3509,0.00877851
3510,0.00722546
3511,0.01346574
3512,0.00753443
3513,0.00285304
3514,0.00133600
3515,0.02016020
3516,0.00608838
3517,0.00060166
3518,0.00182313
3519,0.00319313
3520,0.00369146
3521,0.00573869
3522,0.00059145
3523,0.00419648
3524,0.02531282
3525,0.01696580
3526,0.01832863
3527,0.00930726
3528,0.00249610
3529,0.00404300
3530,0.00665689
3531,0.00662011
3532,0.00123118
3533,0.01157517
3534,0.00128284
3535,0.01789689
3536,0.03716871
3537,0.00370884
3538,0.00123519
3539,0.00959895
3540,0.00323610
3541,0.00776380
3542,0.00920430
3543,0.00303637
3544,0.00035677
3545,0.55380365
3546,0.00364688
3547,0.00147475
3548,0.00329879
3549,0.12218748
3550,0.00128638
3551,0.00304364
3552,0.01141734
3553,0.01213416
3554,0.00220005
3555,0.00034700
3556,0.00439295
3557,0.00165251
3558,0.00129392
3559,0.00377489
3560,0.06526542
3561,0.00201637
3562,0.01038961
3563,0.00833652
3564,0.00165502
3565,0.00939370
3566,0.00410397
3567,0.01326954
3568,0.00341746
3569,0.00142894
3570,0.01367370
3571,0.00624581
3572,0.00400305
3573,0.00163408
3574,0.00867425
3575,0.00179801
3576,0.00178397
3577,0.00154170
3578,0.00645234
3579,0.07648428
3580,0.00181986
3581,0.00159314
3582,0.00125774
3583,0.03059531
3584,0.00159879
3585,0.00376771
3586,0.00075393
3587,0.01081577
3588,0.00145680
3589,0.00246948
3590,0.00393592
3591,0.00830055
3592,0.00175198
3593,0.00930923
3594,0.01807329
3595,0.00042263
3596,0.01823996
3597,0.00141249
3598,0.04342116
3599,0.00106524
3600,0.00177717
3601,0.00362572
3602,0.00126792
3603,0.00117462
3604,0.00287788
3605,0.00347922
3606,0.00162019
3607,0.00580705
3608,0.00721339
3609,0.00430202
3610,0.01372995
3611,0.01158427
3612,0.00082050
3613,2.10262452
3614,0.00314135
3615,0.01288668
3616,0.00052907
3617,0.00347027
3618,0.00325352
3619,0.00201713
3620,0.00091907
3621,0.00773690
3622,0.00377135
3623,0.00334255
3624,0.22662804
3625,0.08992431
3626,0.01066687
3627,0.00144681
3628,0.00614324
3629,0.02003813
3630,0.00388992
3631,0.01017830
3632,0.02439258
3633,0.01401761
3634,0.01336011
3635,0.01038582
3636,0.00184718
3637,0.00056409
3638,0.00063920
3639,0.00275384
3640,0.01819541
3641,0.00300005
3642,0.01182375
3643,0.00275790
3644,0.00193369
3645,0.00673678
3646,0.01584812
3647,0.01513031
3648,0.01694950
3649,0.00174455
3650,0.00993863
3651,0.00573898
3652,0.00201209
3653,0.00372876
3654,0.00069063
3655,0.00284485
3656,0.01182390
3657,0.30422400
3658,0.50173077
3659,0.00026372
3660,0.00753929
3661,0.00204487
3662,0.01076893
3663,0.00356196
3664,0.01815480
3665,0.00166309
3666,0.00128043
3667,0.03193639
3668,0.00822043
3669,0.00030090
3670,0.00099124
3671,0.00245404
3672,0.00320903
3673,0.01626744
3674,0.00772833
3675,0.00048738
3676,0.00270243
3677,0.02179606
3678,0.00135869
3679,0.00357886
3680,0.00637935
3681,0.00014974
3682,0.00193100
3683,0.00711908
3684,0.01222319
3685,0.00343459
3686,0.00638257
3687,0.00043337
3688,0.00431711
3689,0.00117498
3690,0.00886100
3691,0.00172013
3692,0.01060586
3693,0.00914572
3694,0.01378162
3695,0.02138435
3696,0.00656417
3697,0.00172046
3698,0.00896556
3699,0.00253536
3700,0.00116741
3701,0.00869426
3702,0.00350057
3703,0.00366957
3704,0.01059502
3705,0.01643252
3706,0.00836187
3707,0.00119127
3708,0.00073808
3709,0.00178760
3710,0.03916093
3711,0.00553420
3712,0.02112092
3713,0.00370508
3714,0.00374887
3715,0.00551561
3716,0.00337537
3717,0.00308204
3718,0.02963304
3719,0.00401635
3720,0.01409538
3721,0.00186870
3722,0.01364800
3723,0.00126721
3724,0.00657955
3725,0.00682106
3726,0.02070452
3727,0.00126601
3728,0.00071730
3729,0.00116511
3730,0.01271421
3731,0.01721896
3732,0.04769653
3733,0.00326246
3734,0.00888586
3735,0.00385446
3736,0.02067689
3737,0.00868575
3738,0.00741051
3739,0.00534682
3740,0.00188574
3741,0.01933809
3742,0.00111205
3743,0.05896663
3744,0.01172349
3745,0.00169034
3746,0.00452859
3747,0.00403450
3748,0.00104094
3749,0.00683434
3750,0.00257765
3751,0.00247761
3752,0.00779688
3753,0.00093226
3754,0.00251539
3755,0.00137574
3756,0.00100911
3757,0.01501650
3758,0.00087584
3759,0.00064215
3760,0.01045008
3761,0.00444780
3762,0.00678872
3763,0.01085591
3764,0.74524859
3765,0.00094523
3766,0.00393541
3767,0.02000739
3768,0.00276068
3769,0.00634620
3770,0.00606115
3771,0.00634722
3772,0.01453073
3773,0.01302768
3774,0.00347719
3775,0.00723949
3776,0.00290531
3777,0.01232009
3778,0.02457614
3779,0.00807098
3780,0.00277557
3781,0.01135657
3782,0.00159409
3783,0.00294651
3784,0.00345251
3785,0.00034469
3786,0.01060935
3787,0.01485875
3788,0.00968723
3789,0.02327549
3790,0.01445494
3791,0.00293213
3792,0.00115569
3793,0.04876502
3794,0.00647643
3795,0.00123967
3796,0.00302152
3797,0.00138718
3798,0.01029087
3799,0.00593622
3800,0.00031961
3801,0.00102105
3802,0.02168275
3803,0.02486246
3804,0.00102384
3805,0.00783460
3806,0.00352562
3807,0.01421463
3808,0.00646629
3809,0.00831052
3810,0.00292946
3811,0.00167266
3812,0.02865637
3813,0.02308378
3814,0.00454781
3815,0.00702252
3816,0.00565296
3817,0.01288725
3818,0.00081119
3819,0.00236738
3820,0.01200058
3821,0.00842069
3822,0.02265662
3823,0.00128829
3824,0.02622384
3825,0.00486741
3826,0.00610477
3827,0.00641990
3828,0.01715662
3829,0.00115489
3830,0.00473402
3831,0.00618340
3832,0.00034119
3833,0.00769256
3834,0.02147991
3835,0.00920406
3836,0.03755881
3837,0.00337389
3838,0.00124964
3839,0.00727507
3840,0.00636959
3841,0.02238639
3842,0.00751695
3843,0.01506481
3844,0.19222051
3845,0.21811640
3846,0.02730959
3847,0.00183901
3848,0.00728167
3849,0.01357786
3850,0.43165747
3851,0.00783927
3852,0.00383935
3853,0.00608865
3854,0.00790341
3855,0.00961024
3856,0.00332921
3857,0.00897555
3858,0.00568349
3859,0.00344549
3860,0.02391773
3861,0.00107704
3862,0.00696301
3863,0.00304132
3864,0.00028261
3865,0.01108559
3866,0.00268714
3867,0.00137835
3868,0.00115053
3869,0.01332838
3870,0.00361501
3871,0.01333347
3872,0.00396906
3873,0.00673082
3874,0.00010150
3875,0.00179094
3876,0.00403486
3877,0.00409304
3878,0.01628756
3879,0.00987127
3880,0.01077211
3881,0.00403949
3882,0.00270732
3883,0.00636456
3884,0.00020791
3885,0.00088663
3886,0.00031879
3887,0.00123984
3888,0.00090004
3889,0.00726011
3890,0.01166542
3891,0.00160537
3892,0.00313489
3893,0.00154806
3894,0.00280631
3895,0.01807913
3896,0.00129888
3897,0.01298245
3898,0.11531530
3899,0.01334478
3900,0.00821441
3901,0.00413898
3902,0.00145113
3903,0.00116635
3904,0.09449401
3905,0.01875134
3906,0.02719894
3907,0.00167402
3908,0.04339912
3909,0.00167652
3910,0.01194302
3911,0.34774452
3912,0.00131732
3913,0.00375926
3914,0.00108114
3915,0.01347701
3916,0.00078603
3917,0.01064755
3918,0.00906089
3919,0.00668889
3920,0.00361872
3921,0.00306173
3922,0.00039790
3923,0.00130375
3924,0.02525146
3925,0.00048071
3926,0.08948964
3927,0.00177792
3928,0.05384574
3929,0.00326133
3930,0.01163235
3931,0.02066425
3932,0.00408143
3933,0.02473661
3934,0.00302681
3935,0.02035151
3936,0.00373686
3937,0.00678376
3938,0.00294214
3939,0.00956819
3940,0.00225610
3941,0.00342667
3942,0.00936664
3943,0.01670056
3944,0.00365728
3945,0.00137717
3946,0.00722513
3947,0.00242451
3948,0.00346980
3949,0.00113214
3950,0.02420277
3951,0.03364878
3952,0.00361729
3953,0.01126310
3954,0.00102678
3955,0.00591404
3956,0.00358705
3957,0.00146950
3958,0.00650565
3959,0.00182316
3960,0.01881969
3961,0.00617879
3962,0.00038776
3963,0.00370935
3964,0.00167387
3965,0.00765671
3966,0.00330217
3967,0.01472950
3968,0.00132827
3969,0.00374827
3970,0.01820788
3971,0.00162424
3972,0.00142421
3973,0.01374233
3974,0.00132909
3975,0.01055012
3976,0.00197170
3977,0.00669134
3978,0.00144585
3979,0.00390060
3980,0.00803002
3981,0.00086816
3982,0.00353117
3983,0.02334592
3984,0.02042641
3985,0.00923917
3986,0.00383007
3987,0.00182881
3988,0.02922379
3989,0.00175988
3990,0.00655712
3991,0.00904105
3992,0.00170704
3993,0.00137559
3994,0.00359035
3995,0.00398438
3996,0.01136084
3997,0.01458166
3998,0.00153228
3999,0.00091882
4000,0.00167672
4001,0.00939831
4002,0.02342578
4003,0.01309634
4004,0.00161227
4005,0.00177253
4006,0.00039645
4007,0.01862880
4008,0.01106651
4009,0.01113139
4010,0.01545019
4011,0.01225897
4012,0.00138034
4013,0.01472174
4014,0.00847785
4015,0.01677080
4016,0.02224403
4017,0.00684643
4018,0.00913960
4019,0.00186604
4020,0.00399241
4021,0.00327284
4022,0.00728725
4023,0.00739895
4024,0.01762977
4025,0.00342211
4026,0.00352076
4027,0.01191018
4028,0.00925472
4029,0.00501311
4030,0.00372948
4031,0.00404068
4032,0.00602802
4033,0.00526493
4034,0.00327024
4035,0.00257705
4036,0.00196343
4037,0.00958767
4038,0.00169731
4039,0.00639599
4040,0.00831670
4041,0.00977282
4042,0.00633802
4043,0.00198130
4044,0.01344670
4045,0.00561472
4046,0.00400743
4047,0.00145077
4048,0.00126593
4049,0.00660160
4050,0.02197696
4051,0.00863948
4052,0.01510410
4053,0.02989601
4054,0.00328479
4055,0.00017763
4056,0.00070059
4057,0.01426450
4058,0.00359561
4059,0.01638611
4060,0.00154205
4061,0.01140277
4062,0.00753153
4063,0.00810221
4064,0.00371646
4065,0.00655138
4066,0.02419094
4067,0.00833775
4068,0.00402544
4069,0.01040843
4070,0.00215979
4071,0.01010867
4072,0.00114888
4073,0.00734343
4074,0.00105608
4075,2.12436585
4076,0.00076600
4077,0.00171312
4078,0.00332066
4079,0.00910304
4080,0.00069926
4081,0.00262267
4082,0.00312163
4083,0.00598502
4084,0.00674197
4085,0.01118817
4086,0.00021408
4087,0.00029127
4088,0.00307864
4089,0.00209775
4090,0.00642261
4091,0.00027003
4092,0.00158215
4093,0.00339155
4094,0.00316626
4095,0.01066869
4096,0.00280672
4097,0.01331516
4098,0.00094608
4099,0.00308935
4100,0.00189954
4101,0.01300840
4102,0.00640528
4103,0.00256730
4104,0.00132642
4105,0.00182201
4106,0.00270722
4107,0.00837665
4108,0.02825142
4109,0.00299423
4110,0.00909867
4111,0.00812876
4112,0.00144659
4113,0.00130612
4114,0.00618041
4115,0.00127889
4116,0.00671217
4117,0.00142936
4118,0.00383821
4119,0.00485871
4120,0.00119610
4121,0.00679345
4122,0.00094877
4123,0.00370923
4124,0.01240992
4125,0.00352896
4126,0.00123104
4127,0.01331299
4128,0.02022627
4129,0.00600887
4130,0.00322823
4131,0.00359732
4132,0.00605558
4133,0.00369990
4134,0.00213837
4135,0.00323034
4136,0.09581208
4137,0.00124382
4138,0.00407390
4139,0.00084392
4140,0.02399190
4141,0.00149716
4142,0.02749742
4143,0.00363905
4144,0.00353333
4145,0.00782224
4146,0.00820084
4147,0.00271169
4148,0.00644146
4149,0.05218746
4150,0.00046845
4151,0.01206066
4152,0.00793424
4153,0.00160395
4154,0.00351976
4155,0.00144540
4156,0.00301258
4157,0.00659504
4158,0.00368393
4159,0.00036759
4160,0.00150465
4161,0.01075692
4162,0.00650086
4163,0.00373241
4164,0.00343641
4165,0.00162626
4166,0.00339362
4167,0.01136470
4168,0.00160445
4169,0.00399102
4170,0.01241135
4171,0.01100129
4172,0.00359193
4173,0.00909476
4174,0.00997998
4175,0.00104691
4176,0.00265475
4177,0.00217308
4178,0.00368775
4179,0.00238340
4180,0.00431580
4181,0.00249199
4182,0.00264698
4183,0.01191379
4184,0.02107367
4185,0.01928972
4186,0.00381720
4187,0.00677832
4188,0.00144669
4189,0.02762010
4190,0.00287916
4191,0.00159414
4192,0.00141610
4193,0.00713404
4194,0.00746914
4195,0.00169715
4196,0.00082871
4197,0.00639529
4198,0.00164988
4199,0.00401051
4200,0.01046071
4201,0.00185932
4202,0.00077235
4203,0.00738718
4204,0.02663616
4205,0.03578650
4206,0.00066222
4207,0.00710605
4208,0.00069863
4209,0.00322731
4210,0.00410713
4211,0.01269691
4212,0.00622231
4213,0.00145166
4214,0.00684191
4215,0.00838652
4216,0.09907948
4217,0.00778594
4218,0.00977285
4219,0.18251870
4220,0.00343608
4221,0.00279338
4222,0.00367070
4223,0.00159384
4224,0.04318104
4225,0.01077054
4226,0.02094137
4227,0.01570076
4228,0.00127552
4229,0.00674526
4230,0.00856404
4231,0.00266256
4232,0.01179084
4233,0.00147809
4234,0.01379544
4235,0.01379209
4236,0.00589627
4237,0.00387993
4238,0.00362039
4239,0.00676111
4240,0.00039742
4241,0.00085146
4242,0.00095305
4243,0.00188674
4244,0.00232321
4245,0.03331215
4246,0.02309782
4247,0.00182343
4248,0.00357178
4249,0.00563933
4250,0.00170550
4251,0.00795914
4252,0.00884309
4253,0.01137782
4254,0.01135835
4255,0.00815663
4256,0.00192826
4257,0.00378345
4258,0.00199890
4259,0.00329855
4260,0.00157729
4261,0.02638463
4262,0.04502092
4263,0.00292098
4264,0.04625908
4265,0.00203102
4266,0.00937091
4267,0.01398010
4268,0.00978241
4269,0.00297381
4270,0.00496929
4271,0.00273943
4272,0.00179406
4273,0.18554056
4274,0.01533481
4275,0.00404265
4276,0.00691749
4277,0.00619814
4278,0.00425902
4279,0.00350832
4280,0.00925292
4281,0.00122011
4282,0.01138813
4283,0.00369067
4284,0.00071143
4285,0.01414367
4286,0.00136824
4287,0.00130181
4288,0.00128508
4289,0.00126194
4290,0.00395598
4291,0.00162594
4292,0.00701286
4293,0.00140663
4294,0.00350426
4295,0.00654973
4296,0.08228581
4297,0.00371746
4298,0.00644793
4299,0.00141645
4300,0.00848292
4301,0.00173439
4302,0.00144384
4303,0.00381317
4304,0.00112933
4305,0.00153257
4306,0.00357588
4307,0.00165842
4308,0.00321598
4309,0.00102536
4310,0.00658832
4311,0.00832687
4312,0.00122707
4313,0.00850763
4314,0.00159161
4315,0.00539199
4316,0.00300952
4317,0.00087248
4318,0.04323682
4319,0.00949107
4320,0.01830829
4321,0.02649909
4322,0.03135620
4323,0.00385119
4324,0.00178024
4325,0.00273542
4326,0.00902848
4327,0.00385066
4328,0.01528585
4329,0.00991436
4330,1.68798944
4331,0.00082855
4332,0.00908477
4333,0.00108826
4334,0.00167026
4335,0.04426098
4336,0.02615572
4337,0.00748889
4338,0.00659128
4339,0.00344444
4340,0.00638040
4341,0.00093382
4342,0.00357933
4343,0.00358813
4344,0.01409437
4345,0.02439070
4346,0.01258248
4347,0.00244706
4348,1.27747335
4349,0.00118999
4350,0.00417897
4351,0.00115646
4352,0.01161285
4353,0.00249016
4354,0.03152057
4355,0.00212384
4356,0.01960770
4357,0.00358495
4358,0.01105770
4359,0.16407367
4360,0.00111450
4361,0.00533384
4362,0.00845072
4363,0.00299316
4364,0.00408588
4365,0.00707648
4366,0.00117857
4367,0.00134621
4368,0.01013836
4369,0.00620403
4370,0.00353305
4371,0.00753360
4372,0.00248461
4373,0.00356454
4374,0.00355139
4375,0.00174127
4376,0.00166488
4377,0.00364680
4378,0.02125621
4379,0.00672066
4380,0.01480422
4381,0.00915581
4382,0.00365911
4383,0.00682794
4384,0.00128136
4385,0.00337653
4386,0.00328832
4387,0.01014313
4388,0.01580299
4389,0.00104177
4390,0.00132061
4391,0.00704819
4392,0.00088585
4393,0.00199459
4394,0.01114492
4395,0.00128023
4396,0.00142063
4397,0.01007180
4398,0.02928627
4399,0.01175475
4400,0.00400873
4401,0.01300266
4402,0.00121599
4403,0.00382403
4404,0.00773133
4405,0.00253792
4406,0.00130675
4407,0.00136829
4408,0.00172076
4409,0.00969355
4410,0.02406418
4411,0.00226142
4412,0.00201272
4413,0.00724127
4414,0.00136042
4415,0.01007601
4416,0.00730097
4417,0.00114213
4418,0.00073943
4419,0.01965858
4420,0.00352441
4421,0.00086349
4422,0.00242259
4423,0.01649244
4424,0.00261364
4425,0.00378340
4426,0.00356076
4427,0.00052607
4428,0.00054761
4429,0.00067165
4430,0.00013559
4431,0.00072455
4432,0.00125043
4433,0.00126798
4434,0.02676130
4435,0.02074997
4436,0.00358314
4437,0.00113740
4438,0.07405993
4439,0.02702456
4440,0.00379362
4441,0.00355206
4442,0.00656797
4443,0.00864435
4444,0.00226354
4445,0.00148674
4446,0.12267461
4447,0.00643938
4448,0.00344331
4449,0.00680544
4450,0.00110570
4451,0.01931555
4452,0.00158109
4453,0.01728367
4454,0.01006708
4455,0.00307775
4456,0.00397116
4457,0.00328612
4458,0.00659520
4459,0.00202811
4460,0.00196924
4461,0.00974449
4462,0.00275418
4463,0.07406877
4464,0.00307407
4465,0.01844981
4466,0.01587907
4467,0.00392706
4468,0.01261044
4469,0.00094724
4470,0.00380086
4471,0.01695795
4472,0.00673136
4473,0.00192753
4474,0.02211414
4475,0.00689691
4476,0.00285987
4477,0.00684972
4478,0.01847955
4479,0.00726204
4480,0.00118420
4481,0.00329359
4482,0.00634920
4483,0.01996619
4484,0.00162822
4485,0.00057354
4486,0.05118932
4487,0.00646021
4488,0.01059583
4489,0.00801448
4490,0.02013649
4491,0.00187420
4492,0.00374585
4493,0.00662214
4494,0.00116145
4495,0.00135716
4496,0.00719245
4497,0.00270431
4498,0.01105074
4499,0.00145613
4500,0.00732692
4501,0.00304309
4502,0.00783131
4503,0.00275915
4504,0.00288095
4505,0.00358673
4506,0.00796552
4507,0.00083117
4508,0.00632175
4509,0.00629672
4510,0.00020027
4511,0.00026809
4512,0.00143500
4513,0.00943452
4514,0.02940102
4515,0.00575892
4516,0.01978488
4517,0.01500622
4518,0.00593688
4519,0.00366050
4520,0.00335995
4521,0.00220720
4522,0.00313724
4523,0.00131055
4524,0.00114362
4525,0.00226885
4526,0.00277303
4527,0.00757813
4528,0.12862347
4529,0.00359319
4530,0.02176101
4531,0.07748474
4532,0.01068413
4533,0.00189368
4534,0.00266590
4535,0.00136163
4536,0.02301019
4537,0.00645867
4538,0.00377574
4539,0.00319545
4540,0.02656724
4541,0.01871352
4542,0.00368339
4543,0.02362407
4544,0.00996915
4545,0.00590722
4546,0.00094466
4547,0.00688751
4548,0.00321234
4549,0.00759523
4550,0.00227042
4551,0.00284966
4552,0.01761050
4553,0.00382100
4554,0.00954875
4555,0.00208140
4556,0.01309898
4557,0.01743555
4558,0.00124091
4559,0.20374494
4560,0.00110669
4561,0.00313871
4562,0.00175826
4563,0.01085957
4564,0.00681669
4565,0.00091772
4566,0.00787631
4567,0.00481906
4568,0.00952375
4569,0.00159096
4570,0.00727227
4571,0.00674580
4572,0.00121493
4573,0.00328568
4574,0.00960036
4575,0.46414219
4576,0.00125438
4577,0.00153272
4578,0.00814292
4579,0.01619113
4580,0.01434764
4581,0.00166207
4582,0.01081073
4583,0.00207544
4584,0.00179463
4585,0.00369962
4586,0.00365545
4587,0.00024882
4588,0.00384779
4589,0.00602015
4590,0.00612667
4591,0.00873606
4592,0.00696652
4593,0.00408379
4594,0.82970910
4595,0.00044848
4596,0.00692196
4597,0.00391732
4598,0.01092857
4599,0.00260772
4600,0.00176520
4601,0.00810700
4602,0.01457722
4603,0.00407952
4604,0.00808870
4605,0.03083337
4606,0.03982204
4607,0.00552634
4608,0.00669256
4609,0.00012120
4610,0.00119620
4611,0.00367258
4612,0.02389744
4613,0.00026785
4614,0.00060300
4615,0.01795404
4616,0.00249016
4617,0.00149320
4618,0.00412022
4619,0.02340131
4620,0.03676301
4621,0.00094789
4622,0.04755491
4623,0.00118062
4624,0.02136409
4625,1.08442942
4626,0.00620878
4627,0.02025657
4628,0.00174080
4629,0.00945541
4630,1.08262618
4631,0.00075935
4632,0.00980400
4633,0.01845837
4634,0.00229908
4635,0.01768701
4636,0.01286634
4637,0.00341228
4638,0.00627438
4639,0.00697573
4640,0.00088420
4641,0.00634070
4642,0.00389991
4643,0.00274941
4644,0.01263308
4645,0.00950355
4646,0.00217524
4647,0.00108877
4648,0.01094718
4649,0.13472623
4650,0.00238073
4651,0.00384502
4652,0.01243664
4653,0.01603337
4654,0.00689552
4655,0.00856269
4656,0.00133780
4657,0.00205900
4658,0.00223639
4659,0.00123058
4660,0.00517382
4661,0.01605900
4662,0.01107217
4663,0.00442052
4664,0.00117120
4665,0.00335885
4666,0.00149869
4667,0.00165916
4668,0.00270596
4669,0.00996352
4670,0.00354400
4671,0.00177836
4672,0.00621117
4673,0.00677817
4674,0.00859667
4675,0.00062576
4676,0.00682165
4677,0.00743072
4678,0.00124585
4679,0.00347442
4680,0.00021372
4681,0.00701219
4682,0.00119922
4683,0.00781097
4684,0.00141989
4685,0.01875837
4686,0.00066767
4687,0.00151065
4688,0.00401465
4689,0.00135460
4690,0.00651142
4691,0.02695502
4692,0.00651916
4693,0.00036757
4694,0.00162672
4695,0.01024179
4696,0.00336133
4697,0.00641982
4698,0.03390569
4699,0.00203373
4700,0.00390281
4701,0.00196812
4702,0.01484080
4703,0.00312562
4704,0.00373940
4705,0.00167909
4706,0.00700011
4707,0.00112317
4708,0.00025431
4709,0.00261303
4710,1.32787679
4711,0.00307745
4712,0.00668094
4713,0.00626787
4714,0.00189743
4715,0.00356156
4716,0.00144450
4717,0.00367270
4718,0.01395133
4719,0.01314602
4720,0.00408332
4721,0.00237647
4722,0.00129407
4723,0.00230094
4724,0.00116948
4725,0.00353712
4726,0.00257963
4727,0.00562870
4728,0.01069451
4729,0.00170939
4730,0.00141504
4731,0.00676852
4732,0.01165796
4733,0.00309242
4734,0.01226238
4735,0.01374421
4736,0.03074288
4737,0.00378340
4738,0.00130575
4739,0.03016720
4740,0.00379130
4741,0.00784281
4742,0.00938027
4743,0.00111349
4744,0.00137535
4745,0.01106528
4746,0.00886616
4747,0.00336357
4748,0.00871236
4749,0.01764432
4750,0.00650890
4751,0.00286739
4752,0.00668422
4753,0.01180654
4754,0.00211897
4755,0.00111907
4756,0.00360535
4757,0.00136123
4758,0.00355139
4759,0.00650157
4760,0.00119162
4761,0.01053048
4762,0.00638505
4763,0.00906536
4764,0.01129382
4765,0.00219839
4766,0.00678267
4767,0.02259047
4768,0.20273860
4769,0.00082523
4770,0.00106273
4771,0.02052187
4772,0.00393413
